	Sub0960_1_f	Sub0921_2_n	Sub0932_2_f	Sub0930_1_f	Sub0954_1_n	Sub0885_1_f	Sub0965_1_c	Sub0950_1_c	Sub0963_2_c	Sub0877_2_n	Sub0950_2_c	Sub0877_2_f	Sub0885_1_c	Sub0965_1_f	Sub0916_2_c	Sub0877_2_c	Sub0968_2_c	Sub0914_1_n	Sub0959_2_n	Sub0942_2_f	Sub0883_1_n	Sub0932_2_n	Sub0983_1_f	Sub0928_1_c	Sub0956_1_n	Sub0959_1_n	Sub0898_2_f	Sub0931_2_f	Sub0962_1_c	Sub0959_2_f	Sub0935_2_f	Sub0956_2_n	Sub0937_2_f	Sub0869_2_c	Sub0914_2_n	Sub0939_1_c	Sub0942_2_n	Sub0898_1_f	Sub0931_2_c	Sub0920_2_c	Sub0916_1_c	Sub0965_2_f	Sub0928_2_n	Sub0960_1_c	Sub0982_1_f	Sub0999_2_c	Sub0920_1_c	Sub0911_2_f	Sub0938_2_f	Sub0930_2_f	Sub0938_2_n	Sub0960_2_f	Sub0962_2_c	Sub0965_2_c	Sub0898_2_n	Sub0884_1_f	Sub0921_1_f	Sub0903_1_n	Sub0974_1_f	Sub0877_1_f	Sub0965_2_n	Sub0935_1_f	Sub0946_1_c	Sub0946_2_c	Sub0969_2_n	Sub0901_2_f	Sub0983_2_f	Sub0928_2_c	Sub0877_1_n	Sub0939_2_f	Sub0932_1_f	Sub0892_1_c	Sub0919_2_f	Sub0926_1_n	Sub0899_1_n	Sub0942_1_n	Sub0901_2_n	Sub0982_2_f	Sub0885_2_f	Sub0897_2_c	Sub0939_2_c	Sub0931_2_n	Sub0932_1_n	Sub0864_2_c	Sub0966_1_f	Sub0911_2_n	Sub0911_1_n	Sub0903_2_n	Sub0963_1_c	Sub0878_2_c	Sub0968_1_c	Sub0954_2_n	Sub0937_1_n	Sub0899_2_n	Sub0877_1_c	Sub0921_1_c	Sub0971_2_n	Sub0923_2_f	Sub0960_2_c	Sub0901_1_n	Sub0921_1_n	Sub0951_2_f	Sub0930_1_c	Sub0944_2_n	Sub0955_1_n	Sub0931_1_n	Sub0884_2_f	Sub0971_2_f	Sub0994_1_c	Sub0969_2_f	Sub0970_1_n	Sub0892_2_c	Sub0897_2_f	Sub0956_2_f	Sub0956_1_f	Sub0977_1_c	Sub0931_1_c	Sub0938_1_n	Sub0977_2_c	Sub0923_1_f	Sub0937_2_n	Sub0942_1_f	Sub0969_1_f	Sub0951_1_f	Sub0953_1_f	Sub0968_2_n	Sub0959_1_f	Sub0952_1_n	Sub0938_1_f	Sub0911_1_f	Sub0931_1_f	Sub0995_1_c	Sub0939_1_f	Sub0927_2_f	Sub0944_2_f	Sub0894_2_f	Sub0989_1_c	Sub0905_2_n	Sub0955_2_n	Sub0983_1_n	Sub0906_1_c	Sub0928_1_n	Sub0908_2_f	Sub0930_2_n	Sub0936_2_f	Sub0996_1_c	Sub0919_2_c	Sub0974_2_c	Sub0953_2_f	Sub0919_1_f	Sub0898_1_n	Sub0968_1_n	Sub0878_1_c	Sub0927_1_f	Sub0964_2_f	Sub0944_1_f	Sub0901_1_f	Sub0930_2_c	Sub0965_1_n	Sub0929_2_c	Sub0912_2_f	Sub0939_2_n	Sub0970_2_n	Sub0974_2_f	Sub0936_1_f	Sub0894_1_f	Sub0971_1_n	Sub0944_1_n	Sub0945_2_n	Sub0908_1_f	Sub0971_1_f	Sub0943_2_f	Sub0912_1_f	Sub0966_2_f	Sub0975_2_f	Sub0928_2_f	Sub0969_1_n	Sub0995_2_c	Sub0872_2_n	Sub0930_1_n	Sub0937_1_f	Sub0924_1_f	Sub0983_2_n	Sub0928_1_f	Sub0924_2_f	Sub0907_1_n	Sub0906_1_n	Sub0883_2_n	Sub0981_2_f	Sub0883_1_f	Sub0897_1_c	Sub0871_2_f	Sub0907_2_n	Sub0988_1_f	Sub0912_2_n	Sub0926_2_n	Sub0921_2_c	Sub0871_1_n	Sub0999_1_c	Sub0869_1_c	Sub0988_2_f	Sub0989_2_c	Sub0939_1_n	Sub0871_1_f	Sub0906_1_f	Sub0978_2_n	Sub0975_1_f	Sub0994_2_c	Sub0936_1_n	Sub0949_1_f	Sub0949_2_f	Sub0908_2_c	Sub0974_1_c	Sub0886_2_n	Sub0978_1_n	Sub0919_1_c	Sub0929_1_c	Sub0955_1_f	Sub0952_2_n	Sub0912_1_n	Sub0981_2_n	Sub0906_2_c	Sub0897_1_f	Sub0871_2_n	Sub0964_1_f	Sub0872_1_n	Sub0896_1_f	Sub0943_1_f	Sub0981_1_f	Sub0883_1_c	Sub0974_1_n	Sub0883_2_c	Sub0955_2_f	Sub0906_2_f	Sub0996_2_c	Sub0981_1_n	Sub0896_2_f	Sub0908_1_c	Sub0945_1_n	Sub0886_2_f	Sub0905_1_n	Sub0883_2_f	Sub0886_1_f	Sub0936_2_n	Sub0886_1_n	Sub0906_2_n
CAG0095	0	8.93284e-06	1.49206e-06	0	0	0	0	0	0	0	0	1.90406e-06	0	0	0	5.98568e-07	0	5.91321e-07	0	0	5.79634e-07	0	0	0	0	0	0	0	0	0	1.03424e-06	0	0	0	0	0	0	0	0	2.7589e-06	0	0	0	1.9404e-06	0	0	4.58862e-06	1.87012e-06	4.59817e-07	0	4.50222e-07	2.93692e-06	0	0	0	4.08062e-07	3.67577e-06	2.36769e-06	1.94773e-06	7.20702e-06	0	1.54036e-06	0	0	0	0	0	0	1.08517e-06	0	4.66926e-06	0	6.91835e-06	0	0	3.4559e-07	0	0	3.34772e-07	0	0	0	9.55155e-07	0	0	3.06681e-07	9.04874e-07	6.01141e-07	0	8.90158e-07	0	0	0	0	1.45318e-06	1.71182e-06	0	0	1.67924e-06	0	1.6537e-06	0	2.23831e-07	1.33161e-07	0	2.59911e-07	5.21057e-07	0	1.46689e-06	0	0	1.25726e-07	0	2.45461e-07	1.21965e-07	1.68977e-06	4.79876e-07	7.03744e-07	5.53494e-06	4.57462e-07	0	2.32659e-07	0	0	4.38837e-07	0	0	0	2.09799e-07	1.78049e-06	8.08403e-07	1.81896e-06	0	0	6.87445e-06	0	3.55546e-06	0	0	0	0	9.27844e-08	5.51793e-07	9.13209e-08	2.18598e-06	1.08073e-06	7.28496e-06	1.20471e-06	2.01321e-06	2.2405e-06	0	0	1.43493e-06	0	0	1.00429e-05	0	4.34584e-07	1.40993e-07	0	7.45318e-06	0	0	1.33728e-05	6.65644e-06	0	0	3.96007e-07	2.9547e-06	6.57306e-07	0	1.03291e-06	3.34086e-06	0	0	4.89675e-07	0	4.92494e-06	2.4111e-07	1.36046e-06	0	0	0	3.23412e-06	0	1.66182e-06	0	3.52875e-06	5.79756e-06	2.12659e-06	0	2.13966e-07	3.26697e-06	2.11949e-07	4.52295e-06	0	9.01436e-06	3.83235e-07	0	0	1.94334e-07	4.12904e-06	9.37804e-08	3.73236e-07	0	0	9.08275e-08	1.16476e-06	2.47973e-06	0	0	3.41219e-07	1.702e-07	0	0	6.30904e-06	0	0	0	3.89279e-06	1.63215e-06	0	0	7.85911e-08	0	2.30616e-07	3.03309e-07	2.54617e-06	4.24576e-06	1.49105e-07	1.45435e-07	1.04651e-05	3.43025e-08	0	6.77386e-07	2.2285e-06	2.66545e-07	5.96809e-07	2.54738e-07	0	0	9.37807e-06	0	1.25027e-06	0	0
CAG0096	0	6.3806e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.17119e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.06067e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.86201e-07	0	2.80479e-07	0	0	2.75617e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28731e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36524e-07	0	0	0	0	0	0	0	0	0	0	2.45063e-07	0	0	0	0	0	0	0	0	0	0	0	0	1.08398e-07	0	0	1.07098e-07	0	0	0	0	0	1.00575e-05	0	0	0	0	9.50171e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.88996e-08	0	0	0	0	0	0	0	0	4.1459e-07	0	0	0	0	0	0	0	0	0	2.27361e-07	0	0	0	0
CAG0097	0	0	0	0	0	6.93709e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15927e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.02997e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19559e-07	0	0	0	0	0	0	0	3.89865e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.53699e-07	0	4.04239e-06	0	0	0	0	0	0	0	0	0	0	2.79333e-06	0	2.90635e-07	0	8.48041e-07	5.60958e-07	2.79874e-07	0	0	0	0	5.32643e-07	0	9.68514e-06	2.60529e-07	7.75448e-07	5.15372e-07	0	6.37318e-07	0	0	2.45461e-07	2.4393e-07	0	7.19814e-07	0	0	7.87527e-07	1.36519e-06	0	4.53606e-07	0	0	0	0	0	2.09799e-07	0	6.06303e-07	0	0	0	6.00336e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.94574e-07	0	0	0	1.52397e-07	1.50807e-07	0	0	0	0	0	0	2.76797e-07	0	0	1.33092e-07	1.32176e-07	2.64005e-07	5.25641e-07	0	2.60234e-07	2.58227e-07	0	0	0	0	2.28362e-06	0	0	0	7.07734e-07	0	0	2.23043e-07	0	0	0	2.16797e-07	0	3.21756e-07	2.14197e-07	0	0	0	0	0	0	4.00848e-07	0	0	0	0	0	9.3209e-08	0	0	9.08275e-08	2.6731e-07	0	1.73061e-06	5.968e-06	0	0	0	0	0	1.22261e-07	0	0	0	0	7.9365e-08	1.57799e-07	0	1.13043e-07	0	3.79137e-07	7.48162e-08	0	2.98211e-07	0	2.07295e-07	0	0	0	0	0	0	0	0	0	1.13681e-07	5.67934e-08	0	0	4.83927e-08
CAG0098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.40955e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.89866e-06	0	0	0	0	0	0	0	0	0	0	6.56263e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	6.06303e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAG0099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99811e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.36384e-07	2.68323e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56058e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11521e-07	0	0	0	1.08398e-07	0	6.87057e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.91033e-08	0	0	0	0	9.19059e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23515e-06	0	2.07295e-07	0	0	0	0	0	0	0	0	0	1.13681e-07	0	0	0	0
CAG0100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25195e-07	0	8.58017e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49105e-07	0	6.90984e-07	0	0	0	0	0	0	0	0	0	4.63827e-07	0	0	0	0
CAG0101	0	0	7.46028e-07	0	0	0	2.28278e-07	3.41647e-07	6.7164e-07	0	1.95111e-06	0	0	3.04844e-07	0	0	0	0	5.88331e-07	0	3.4778e-06	2.88282e-07	0	1.12437e-06	0	5.46691e-07	0	2.62116e-07	2.62179e-06	2.07729e-06	1.03424e-06	0	0	0	0	0	0	1.00599e-06	4.99375e-07	0	0	0	9.72178e-07	0	1.27467e-05	1.42768e-06	0	5.98159e-07	4.57262e-07	0	4.50222e-07	1.25868e-06	4.70882e-06	0	0	3.40052e-08	2.03034e-07	0	1.16864e-06	0	0	7.70179e-07	0	0	0	1.12211e-06	0	3.28253e-06	0	3.60132e-07	1.43816e-06	3.57991e-07	4.24052e-06	7.00805e-07	0	0	3.44804e-07	1.01146e-06	6.69543e-07	0	1.6112e-07	3.20477e-07	9.55155e-07	0	3.10377e-07	3.06681e-07	0	6.01141e-07	2.09868e-06	1.18688e-06	8.89149e-07	0	2.93069e-07	2.91665e-07	0	0	0	2.80479e-07	8.39622e-07	0	0	0	0	1.06529e-06	0	0	2.60529e-07	2.58483e-07	5.15372e-07	2.56818e-07	1.52956e-06	0	0	2.45461e-07	0	0	0	4.69163e-07	0	2.28731e-07	2.27532e-07	0	0	0	0	0	4.2837e-07	0	6.29397e-07	2.03447e-07	4.47085e-06	8.08425e-07	0	4.00725e-06	6.00429e-06	0	2.0797e-06	7.82706e-07	0	1.91801e-07	1.9063e-07	2.04126e-06	0	9.13209e-08	2.94844e-07	1.51169e-06	4.41178e-06	2.82418e-06	1.67768e-07	5.01086e-07	3.93335e-07	5.78752e-07	1.0425e-05	5.06258e-06	1.52397e-07	3.12912e-06	4.83463e-08	0	2.81987e-07	1.40714e-07	2.8037e-07	2.7936e-07	4.15196e-07	2.45744e-06	1.33129e-07	3.40873e-06	3.96527e-07	3.96007e-07	1.3141e-07	0	3.90352e-07	0	3.81193e-07	0	1.22531e-07	4.37764e-06	1.21682e-07	2.42789e-07	3.6158e-07	2.38214e-07	2.35911e-07	1.49219e-06	2.28274e-07	5.65739e-06	2.20186e-07	0	1.09238e-07	8.33102e-07	9.80951e-07	9.26279e-06	8.92486e-09	1.17681e-06	1.06291e-07	1.05975e-07	3.05552e-07	4.11308e-06	0	6.41215e-07	8.00044e-07	0	3.43819e-07	9.23591e-07	3.12601e-08	4.66045e-07	1.83899e-07	1.83252e-07	1.87263e-06	0	2.65685e-07	1.16688e-06	8.60046e-08	0	1.702e-06	8.39804e-08	0	1.29151e-06	4.07535e-07	0	2.41979e-07	4.03253e-07	1.00589e-06	7.9365e-08	1.57799e-07	9.27454e-07	2.3298e-07	3.07488e-07	2.81964e-06	7.48162e-08	5.62678e-07	2.61093e-06	1.34069e-06	1.33014e-06	0	6.77826e-08	0	1.34729e-07	1.44032e-06	0	0	1.20746e-07	5.8414e-08	6.25243e-07	1.13587e-07	1.58842e-07	5.19791e-08	4.83927e-08
CAG0102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.79634e-07	0	0	0	0	0	0	1.57269e-06	0	0	0	5.15087e-07	0	0	0	0	0	0	4.99375e-07	0	0	0	0	0	4.77129e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.04774e-06	0	0	0	0	0	0	0	0	3.20477e-07	0	0	0	0	0	0	2.99811e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03964e-06	0	0	2.57686e-07	0	0	0	0	7.36384e-07	4.87859e-07	0	9.59753e-07	0	0	2.28731e-07	0	0	0	0	0	0	0	2.09944e-07	0	0	8.08403e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02286e-06	1.76511e-07	0	5.01086e-07	0	0	0	0	0	5.2828e-06	0	0	0	0	1.40185e-07	0	5.53594e-07	2.73049e-07	0	1.33092e-07	0	3.57414e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29567e-07	0	0	0	0	0	2.16797e-07	0	7.50765e-07	0	0	0	0	1.01851e-07	0	0	5.0106e-07	0	0	0	0	0	1.86418e-07	0	9.16259e-08	0	6.23723e-07	0	0	0	0	2.553e-07	0	1.06725e-07	3.30105e-07	0	0	8.06596e-08	0	0	0	0	0	0	0	0	7.48162e-08	0	3.72764e-07	7.2689e-08	5.23836e-07	0	0	0	2.02094e-07	0	0	0	0	0	1.70521e-07	0	0	0	0
CAG0103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34581e-07	0	0	0	0	1.58762e-06	0	0	0	0	0	2.09799e-07	0	0	0	0	0	6.00336e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58186e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00764e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAG0104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5039e-07	0	0	0	0	0	0	0	0	0	1.00212e-07	0	0	0	0	1.8714e-06	9.3209e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02212e-06	0	0	0	0	0	0	0	0	0	5.11563e-07	0	0	0	0
CAG0105	0	0	0	0	0	0	0	0	0	0	6.50368e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.86726e-06	0	0	0	0	0	0	0	0	0	0	0	0	4.75892e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.64726e-07	0	0	0	0	3.02666e-06	0	0	0	0	0	0	3.927e-06	0	0	0	0	0	0	0	0	0	2.96719e-07	0	0	9.67127e-06	0	0	0	0	5.60958e-07	0	0	0	0	0	0	0	0	0	0	0	0	6.37318e-08	0	7.40602e-06	0	0	0	0	0	0	0	1.82026e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.30939e-06	4.00224e-07	0	1.18515e-06	0	0	0	0	0	0	0	0	0	2.81072e-06	1.88983e-06	0	1.33623e-06	0	0	3.18873e-07	1.56058e-07	0	0	1.45039e-07	0	0	0	0	0	0	2.82916e-06	0	0	2.64351e-07	0	2.6282e-07	0	3.90352e-07	0	4.56567e-07	0	3.08164e-05	6.12094e-07	0	0	0	0	2.33488e-05	0	0	0	0	0	0	3.25195e-07	0	0	6.50759e-06	4.27931e-07	0	0	0	0	0	0	2.00011e-07	9.79325e-08	0	9.50171e-08	0	0	0	0	1.80875e-05	0	0	0	0	0	8.51001e-08	0	0	7.45657e-06	0	0	0	8.06506e-08	0	0	1.76469e-05	4.36801e-07	0	0	1.51655e-07	0	0	0	0	4.64199e-07	0	0	0	0	6.66363e-08	0	0	0	0	2.27361e-07	0	0	0	0
CAG0106	0	0	0	0	0	0	0	0	0	0	0	0	0	6.09688e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.86171e-07	0	0	0	3.77335e-07	8.53696e-06	0	0	0	0	0	0	0	0	0	0	6.89608e-07	0	0	0	0	0	0	0	3.30053e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.70455e-07	0	0	0	9.81845e-07	0	0	0	0	0	0	0	0	0	0	0	0	2.14185e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4603e-07	0	0	0	0	0	8.70233e-07	0	4.98756e-07	0	0	0	0	0	0	6.65459e-08	0	0	1.3141e-07	0	0	0	0	6.30975e-08	0	0	1.21682e-07	0	0	2.38214e-07	5.4063e-08	0	0	2.23043e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0106e-08	0	0	0	0	9.37804e-08	0	0	0	8.51507e-08	0	0	8.63481e-08	0	0	0	3.67543e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.49571e-07	0	0	5.9133e-07	0	2.59895e-07	0
CAG0107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.75385e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.12789e-07	0	0	0	0	3.6984e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45461e-07	2.50184e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00363e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95722e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.35321e-08	0	0	0	0	0	6.02634e-08	0	0	0	0	1.11521e-07	0	0	0	2.16797e-07	0	1.31473e-06	0	0	0	0	0	0	0	0	0	0	4.85834e-08	0	0	0	0	0	0	8.91033e-08	0	0	0	0	1.702e-07	0	0	0	0	0	0	2.01626e-08	0	0	0	0	0	4.93472e-07	0	0	0	5.04023e-06	0	3.45492e-07	0	0	0	0	0	0	0	0	0	1.23154e-07	0	0	0	0
CAG0108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88667e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90274e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66322e-07	0	0	0	8.61609e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75635e-06	0	0	0	0	0	4.00888e-06	0	1.50807e-07	0	0	0	0	2.92293e-07	0	0	4.09573e-07	0	4.43639e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.36261e-08	3.29709e-06	0	0	0	2.03701e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.51001e-08	0	0	8.25262e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	7.45527e-08	1.45378e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAG0109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99811e-07	0	2.76064e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00725e-07	0	0	2.49087e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.92123e-06	1.59437e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17956e-07	0	0	0	0	0	0	0	0	0	1.07098e-07	0	0	0	0	0	0	0	0	0	0	9.50171e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.88996e-08	0	0	0	7.58273e-08	0	3.74038e-08	0	0	0	0	0	0	6.73647e-08	0	0	0	0	0	0	0	0	0	0
